"groupID";"tripID";"dayID";"focalID";"houseID";"locID";"food_items";"trip_distance";"maximum_distance";"trip_duration";"trip_range_MCP";"Energy_expenditure";"kcal";"infant_presence";"caregiverID_work";"caregiverID_walk";"membersID";"n_females";"n_males";"n_nursing";"n_earlyC";"n_middleC";"n_adolescent";"n_adult";"n_nursing_a";"n_nursing_b";"adolescent_f";"adolescent_m";"adult_f";"adult_m";"earlyC_f";"earlyC_m";"middleC_f";"middleC_m";"nursing_f";"nursing_m";"nursing_kin";"nursing_nonkin";"earlyC_kin";"earlyC_nonkin";"middleC_kin";"middleC_nonkin";"adolescent_kin";"adolescent_nonkin";"adult_kin";"adult_nonkin";"r=0.5";"r=0.25";"r=0.125";"r=0.0625";"r=0.03125";"kin";"nonkin";"first_order_kin";"close_kin";"distant_kin";"adolescent_f_kin";"adolescent_m_kin";"adult_f_kin";"adult_m_kin";"earlyC_f_kin";"earlyC_m_kin";"middleC_f_kin";"middleC_m_kin";"nursing_f_kin";"nursing_m_kin";"nursing_f_nonkin";"earlyC_f_nonkin";"middleC_f_nonkin";"adolescent_f_nonkin";"adult_f_nonkin"
427;574;2022-09-17;"SB11";3;"garden";"leaves,tubers,nuts";963.869144227253;442.916048052857;0.877222222222222;0.0131052304992676;1.35052913383597;13135.8714403267;FALSE;NA;NA;"SB34,SB17";2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;NA;NA;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
427;575;2022-09-17;"SB34";8;"garden";"leaves,nuts,tubers";929.133440943749;453.086333247916;0.851944444444444;0.0143895845184326;1.29723466185235;13618.3808003373;FALSE;NA;NA;"SB17,SB11";2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;NA;NA;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
429;577;2022-09-17;"SB104";21;"forest";"leaves,mushrooms";8933.06253134044;1934.23997952702;4.41527777777778;0.692217504623413;3.24793232622284;774.674285714286;FALSE;NA;NA;"SB144";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
429;578;2022-09-17;"SB144";27;"forest";"leaves,mushrooms";8406.56456064922;1984.98939551156;4.42111111111111;0.629605361251831;2.49852426587177;743.357142857143;FALSE;NA;NA;"SB104";1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
430;579;2022-09-17;"SB53";12;"both_forest_garden";"tubers,leaves,mushrooms";7789.01899013141;2007.27051793306;4.32055555555556;0.588637577636719;2.42381818482114;4318.15473142857;TRUE;NA;NA;"SB147,SB170,SB158,SB161";3;1;1;0;0;1;2;1;0;1;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;2;0;0;0;NA;NA;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
430;581;2022-09-17;"SB158";32;"forest";"leaves,mushrooms";8080.08249698176;2014.2857332701;4.64361111111111;0.461504109451294;3.23656978837858;584.117142857143;TRUE;NA;NA;"SB147,SB170,SB56,SB53";3;1;1;0;0;1;2;1;0;1;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;2;0;0;0;NA;NA;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
431;582;2022-09-17;"SB67";15;"forest";"leaves,mushrooms";NA;NA;NA;NA;NA;512.117142857143;TRUE;"SB73";"SB73";"SB73";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
434;585;2022-09-17;"SB27";6;"both_forest_garden";"leaves,crops,tubers";9261.1886888785;1671.6981481957;4.37361111111111;0.325094955413818;2.51204050484044;3759.0008;TRUE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435;586;2022-09-17;"SB155";31;"forest";"mushrooms";10618.5543947685;1985.24168254186;4.74305555555556;0.676116631912231;2.88587030567414;1373.3;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437;588;2022-09-17;"SB11";3;"forest";"nuts";NA;NA;NA;NA;NA;7970.4;FALSE;NA;NA;"SB47";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
441;592;2022-09-17;"SB134";25;"both_forest_garden";"leaves,tubers";12742.0415831134;3403.04625097943;6.6475;0.95076515725708;1.81689364392185;2486.18262857143;TRUE;"SB123";"SB123";"SB123";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
442;593;2022-09-17;"SB62";14;"forest";"animals";13873.9157287526;2261.13828471762;5.8075;0.198959262191772;2.54882730002898;487.54278;TRUE;"SB22";NA;"SB2,SB22";2;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;NA;NA;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
442;594;2022-09-17;"SB2";1;"forest";"animals";15820.9630695632;2265.96627943114;5.81055555555556;0.224890240493774;2.10539414969392;724.7335;FALSE;NA;NA;"SB64,SB62,SB22";3;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;NA;NA;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
443;595;2022-09-17;"SB11";3;"garden";"leaves";NA;NA;NA;NA;NA;342.550000171275;FALSE;NA;NA;"SB35";1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;NA;NA;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
444;596;2022-09-17;"SB20";5;"both_forest_garden";"nuts,leaves,animals";8839.32341872897;1561.12503505944;4.16111111111111;0.314314696472168;2.91023366663184;18165.6235409749;TRUE;"SB24,SB19";NA;"SB24,SB19";1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NA;NA;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
446;598;2022-09-18;"SB39";10;"forest";"nuts";NA;NA;NA;NA;NA;41718.24;TRUE;"SB43";"SB43";"SB38,SB44,SB43,SB41";3;1;1;1;1;0;1;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;3;0;0;NA;NA;3;1;3;3;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
447;599;2022-09-18;"SB62";14;"garden";"tubers";383.427377427701;274.002658041917;0.408055555555556;0.00152550584411621;2.79551932040816;4160.884;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
448;600;2022-09-18;"SB11";3;"forest";"nuts";NA;NA;NA;NA;NA;34784.64;TRUE;NA;NA;"SB15,SB13,SB14";0;3;1;2;0;0;0;0;1;0;0;0;0;0;2;0;0;0;1;1;0;-2;4;0;0;0;0;0;0;3;0;0;NA;NA;3;0;3;3;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0
449;601;2022-09-18;"SB134";25;"forest";NA;2118.42846158428;805.818644549751;0.749444444444444;0.0370191856079102;1.6261971697382;NA;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450;602;2022-09-18;"SB11";3;"forest";"nuts";304.584727112502;263.502415508566;0.406666666666667;0.000651587432861328;1.18681618992547;24863.76;TRUE;"SB13";"SB13,SB10";"SB15,SB13,SB14,SB35,SB10";1;4;2;2;0;0;1;0;2;0;0;0;1;0;2;0;0;1;1;2;0;-2;4;0;0;0;0;0;1;3;1;0;NA;NA;4;1;3;4;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0
451;603;2022-09-18;"SB114";22;"forest";"leaves,mushrooms";NA;NA;NA;NA;NA;1760.5;FALSE;NA;NA;"SB89,SB118";2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;NA;NA;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
451;604;2022-09-18;"SB89";19;"forest";"leaves,mushrooms";6414.80395945382;1612.70212605404;5.15777777777778;0.614847235214233;2.31577340643825;1760.5;FALSE;NA;NA;"SB114,SB118";2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;NA;NA;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
452;605;2022-09-18;"SB125";24;"garden";"leaves,tubers";4060.80217131408;1134.38193854986;2.25861111111111;0.138031595077515;2.03688643573705;3158.25000089326;TRUE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
453;606;2022-09-18;"SB104";21;"forest";"leaves,mushrooms";12489.1304726558;2687.9754332607;7.03472222222222;0.954215169799805;3.40705596812601;1512.75142857143;FALSE;NA;NA;"SB126,SB95,SB94,SB80";4;0;0;0;2;1;1;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;NA;NA;2;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1
454;607;2022-09-18;"SB53";12;"forest";"animals";12550.0414710053;1792.4544356063;5.18944444444444;0.391705931274414;2.30760651425445;77.26905;TRUE;"SB54";NA;"SB47,SB64,SB62,SB34,SB179,SB42,SB50,SB45,SB144,SB36,SB39,SB43,SB54,SB41";12;2;3;4;1;0;6;3;0;0;0;6;0;3;1;1;0;2;1;0;3;1;3;0;1;0;0;0;6;1;0;0;NA;NA;1;13;1;1;0;0;0;0;0;1;0;0;0;0;0;2;2;1;0;6
454;608;2022-09-18;"SB39";10;"forest";"animals";13812.9287810896;1802.01075138957;5.23388888888889;0.398326699554443;3.00142215265158;612.66879;TRUE;"SB41";NA;"SB47,SB64,SB62,SB34,SB179,SB42,SB50,SB144,SB36,SB56,SB43,SB53,SB54,SB41";11;3;3;4;1;0;6;3;0;0;0;6;0;3;1;1;0;1;2;0;3;0;4;1;0;0;0;0;6;3;0;0;NA;NA;3;11;3;3;3;0;0;0;0;1;1;1;0;0;0;1;2;0;0;6
454;609;2022-09-18;"SB144";27;"forest";"animals";NA;NA;NA;NA;NA;478.5696;FALSE;NA;NA;"SB47,SB64,SB62,SB34,SB179,SB42,SB50,SB45,SB36,SB56,SB39,SB43,SB53,SB54,SB41";12;3;4;4;1;0;6;4;0;0;0;6;0;3;1;1;0;2;2;1;3;1;3;0;1;0;0;1;5;1;1;1;NA;NA;3;12;1;2;2;0;0;1;0;1;0;0;0;0;1;2;2;1;0;5
454;610;2022-09-18;"SB34";8;"forest";"animals";NA;NA;NA;NA;NA;109.6722;TRUE;NA;NA;"SB47,SB64,SB62,SB179,SB42,SB50,SB45,SB144,SB56,SB39,SB43,SB53,SB54,SB41";12;2;3;4;1;0;6;3;0;0;0;6;0;3;1;1;0;2;1;0;3;1;3;0;1;0;0;1;5;1;0;1;NA;NA;2;12;1;1;2;0;0;1;0;1;0;0;0;0;0;2;2;1;0;5
454;611;2022-09-18;"SB62";14;"forest";"animals";10669.7565565721;1865.013327098;5.19666666666667;0.481540678939819;2.19264001591575;167.00085;TRUE;"SB34";NA;"SB47,SB34,SB179,SB42,SB50,SB45,SB144,SB36,SB56,SB39,SB43,SB53,SB54,SB41";11;3;3;4;1;0;6;3;0;0;0;6;0;3;1;1;0;1;2;0;3;0;4;0;1;0;0;0;6;0;0;0;NA;NA;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;6
455;612;2022-09-18;"SB107";22;"forest";"animals,leaves";NA;NA;NA;NA;NA;346.824627142857;FALSE;NA;NA;"SB90,SB103,SB123,SB96,SB87,SB83";5;1;0;2;2;0;2;0;0;0;0;2;0;2;0;1;1;0;0;0;0;2;0;2;0;0;0;2;0;2;4;0;NA;NA;6;0;2;6;0;0;0;2;0;2;0;1;1;0;0;0;0;0;0;0
456;613;2022-09-18;"SB93";20;"forest";"leaves,tubers";26003.4101490815;3917.72839140701;7.7825;2.92398504078674;3.12291893207084;7134.77714285714;FALSE;NA;NA;"SB75,SB67,SB76,SB177,SB169,SB170,SB175,SB171,SB73";8;1;1;1;2;1;4;1;0;1;0;4;0;0;1;2;0;1;0;0;1;0;1;0;2;0;1;0;4;0;0;0;NA;NA;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;1;4
456;614;2022-09-18;"SB75";16;"forest";"leaves,tubers";25637.5240802963;3913.81469833559;8.71888888888889;2.99017046264648;1.08369200867124;4685.01428571429;FALSE;NA;NA;"SB93,SB67,SB76,SB177,SB169,SB170,SB175,SB171,SB73";8;1;1;1;2;1;4;1;0;1;0;4;0;0;1;2;0;1;0;0;1;-1;2;0;2;0;1;0;4;1;0;0;NA;NA;1;8;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;2;1;4
456;615;2022-09-18;"SB67";15;"forest";"tubers,leaves";22357.2114724497;3925.8529034757;8.64666666666667;2.98098562297058;2.24531974266035;4912.16285714286;FALSE;NA;NA;"SB93,SB75,SB76,SB177,SB169,SB170,SB175,SB171,SB73";8;1;1;1;2;1;4;1;0;1;0;4;0;0;1;2;0;1;0;1;0;0;1;1;1;1;0;1;3;0;1;3;NA;NA;4;5;0;1;3;1;0;1;0;0;0;1;0;1;0;0;0;1;0;3
456;616;2022-09-18;"SB169";34;"forest";"leaves,tubers";26321.1086582296;3920.97531761704;8.71694444444444;2.87106251367188;2.00563102623801;2828.94571428571;TRUE;"SB171";"SB171";"SB93,SB75,SB67,SB76,SB177,SB170,SB171,SB73";7;1;0;1;2;1;4;0;0;1;0;4;0;0;1;2;0;0;0;0;0;0;1;1;1;1;0;1;3;2;1;0;NA;NA;3;5;2;3;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;3
457;617;2022-09-18;"SB2";1;"both_forest_garden";"leaves,animals,tubers";NA;NA;NA;NA;NA;6543.13739050329;TRUE;NA;"SB22";"SB150,SB22,SB28,SB23,SB20,SB27,SB31,SB25";6;2;2;0;3;0;3;2;0;0;0;3;0;0;0;1;2;2;0;1;1;0;0;1;2;0;0;2;1;1;3;0;NA;NA;4;4;1;4;3;0;0;2;0;0;0;0;1;1;0;1;0;1;0;1
457;618;2022-09-18;"SB20";5;"both_forest_garden";"animals,leaves";12872.6951012128;1653.5289845743;5.29972222222222;0.314407038421631;1.86329412734229;477.50441021607;TRUE;"SB22";NA;"SB2,SB150,SB22,SB28,SB23,SB5,SB27,SB31";6;2;2;0;3;0;3;2;0;0;0;3;0;0;0;1;2;2;0;1;1;0;0;2;1;0;0;0;3;0;0;0;NA;NA;3;5;2;2;2;0;0;0;0;0;0;1;1;1;0;1;0;0;0;3
457;619;2022-09-18;"SB27";6;"both_forest_garden";"leaves,animals,tubers";NA;NA;NA;NA;NA;2364.20380028722;TRUE;"SB2,SB22";NA;"SB2,SB150,SB22,SB28,SB23,SB20,SB5,SB25";6;2;2;0;3;0;3;2;0;0;0;3;0;0;0;1;2;2;0;1;1;0;0;1;2;0;0;2;1;2;2;0;NA;NA;4;4;2;4;3;0;0;2;0;0;0;0;1;1;0;1;0;1;0;1
459;621;2022-09-19;"SB62";14;"forest";NA;2259.3278410813;940.49865726251;0.555555555555556;0.037173346206665;2.52874383261003;NA;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
460;622;2022-09-19;"SB2";1;"forest";"leaves,nuts,tubers";1089.58113571131;436.348123198395;0.816944444444444;0.0108923241119385;2.19240473308398;14341.7616004058;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
462;624;2022-09-19;"SB27";6;"forest";"animals";4889.60321774568;1536.63176513309;1.40638888888889;0.256408741699219;3.11970380660874;1867.94568;TRUE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
463;625;2022-09-19;"SB34";8;"forest";NA;3378.77079216683;1004.44930294046;1.39611111111111;0.184793815292358;1.35389635585173;NA;TRUE;NA;NA;"SB23";0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;NA;NA;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
465;627;2022-09-19;"SB67";15;"forest";"leaves";3124.30329535889;1021.5987962732;1.85416666666667;0.0949138974761963;1.29679326298599;40.0228571428571;TRUE;"SB69";"SB69";"SB70,SB69,SB71";0;3;1;2;0;0;0;0;1;0;0;0;0;0;2;0;0;0;1;1;0;-2;4;0;0;0;0;0;0;3;0;0;NA;NA;3;0;3;3;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0
466;628;2022-09-19;"SB53";12;"garden";"tubers,leaves";2352.54415076086;562.185824655589;2.84027777777778;0.0103107471313477;3.56111289867082;2936.11744031093;TRUE;"SB54";"SB54";"SB54";1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
467;629;2022-09-19;"SB163";33;"forest";NA;3514.70913491361;1212.3299615739;1.48277777777778;0.173701150756836;2.25690161704919;NA;TRUE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469;631;2022-09-19;"SB62";14;"forest";"nuts";1585.35220529467;549.422041871696;1.98583333333333;0.0450963346252441;1.42773044971664;29820.96;TRUE;NA;NA;"SB53";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
469;632;2022-09-19;"SB53";12;"forest";"nuts";109.235348336889;207.52716785185;0.0902777777777778;4.27549591064453e-05;3.08150756441718;29820.96;FALSE;NA;NA;"SB64,SB62";2;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
470;633;2022-09-19;"SB53";12;"forest";"leaves";NA;NA;NA;NA;NA;616.590000308295;FALSE;NA;NA;"SB62";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
471;635;2022-09-19;"SB34";8;"both_forest_garden";"tubers";603.475306861166;396.299454094994;0.5575;0.00615675311279297;1.21450665046481;457.24;TRUE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472;636;2022-09-19;"SB93";20;"garden";"tubers,leaves";2426.07260325351;725.675297563291;3.02722222222222;0.108025868469238;2.37398124898044;2926.67400064031;FALSE;NA;NA;"SB95";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
474;638;2022-09-19;"SB155";31;"both_forest_garden";"leaves,tubers";8519.61005953978;1267.2525823988;5.93861111111111;0.160062403427124;2.11476759518967;2731.39000059814;FALSE;NA;NA;"SB152,SB173,SB153,SB29,SB27,SB31";5;1;1;2;0;0;3;1;0;0;0;2;1;2;0;0;0;1;0;1;0;2;0;0;0;0;0;2;1;2;3;0;NA;NA;5;1;2;5;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0
474;639;2022-09-19;"SB27";6;"both_forest_garden";"nuts,leaves";5434.72298317376;1259.35171306165;3.13888888888889;0.177335475570679;1.78468439326849;16453.1700004506;TRUE;"SB29";"SB155";"SB152,SB173,SB153,SB155,SB29";4;1;0;2;0;0;3;0;0;0;0;2;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;3;1;0;NA;NA;4;1;3;4;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0
475;640;2022-09-19;"SB67";15;"garden";"leaves";NA;NA;NA;NA;NA;674.56000033728;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
476;641;2022-09-19;"SB104";21;"garden";"leaves,tubers";NA;NA;NA;NA;NA;5238.20120147297;FALSE;NA;NA;"SB103,SB85,SB87,SB83";3;1;0;1;1;0;2;0;0;0;0;2;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;2;0;1;3;0;NA;NA;4;0;1;4;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0
477;642;2022-09-19;"SB114";22;"garden";"leaves";3098.83790908088;1189.83853872984;1.45861111111111;0.0983081363372803;2.71118909914712;1907.74000095387;FALSE;NA;NA;"SB118";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
478;643;2022-09-19;"SB158";32;"forest";"mushrooms,animals,leaves";15024.2914302536;2045.34616408633;6.97027777777778;0.50486039364624;2.69672160293547;309.26804;TRUE;"SB160";NA;"SB160,SB151";1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;-1;2;0;0;0;0;0;1;1;0;0;NA;NA;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
481;646;2022-09-19;"SB125";24;"forest";"leaves,mushrooms";12460.8211994097;2736.54332473594;5.87;1.09896452272034;1.60385246565016;86.6010285714285;TRUE;NA;NA;"SB147";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
482;648;2022-09-19;"SB20";5;"garden";"leaves,tubers,crops";14868.5692176719;4320.44923426733;8.33111111111111;1.251889348526;2.83799975686034;10250.2056004111;TRUE;"SB19";NA;"SB24,SB19";1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NA;NA;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
483;649;2022-09-19;"SB62";14;"forest";"nuts";10.0395084012391;202.059982810788;0.0208333333333333;6.84080505371094e-06;2.29299721052632;10497.6;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
485;651;2022-09-19;"SB169";34;"forest";NA;15850.3383834901;1974.47831846626;9.69027777777778;0.961434942047119;2.2061111781354;NA;TRUE;"SB171";"SB170";"SB170,SB171";2;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;NA;NA;2;0;2;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
487;653;2022-09-20;"SB2";1;"both_forest_garden";"leaves,tubers";515.122392695921;333.010773522134;0.674166666666667;0.00309203175354004;2.08637254118616;2384.76377142857;TRUE;NA;NA;"SB4,SB3";1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;2;0;0;NA;NA;2;0;2;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
489;656;2022-09-20;"SB62";14;"garden";"tubers,leaves";2495.42694521877;847.961777118393;1.43277777777778;0.0633762256164551;2.69028590289893;3840.67080022398;FALSE;NA;NA;"SB56,SB53";1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
489;657;2022-09-20;"SB53";12;"garden";"leaves";2556.5919918394;837.829815491354;3.39583333333333;0.116477867080688;2.94714849275901;1955.17000097759;TRUE;"SB62";NA;"SB62";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
491;659;2022-09-20;"SB125";24;"garden";"tubers";3279.20196433495;1142.47938629064;1.48583333333333;0.125217043212891;2.20893020974039;2066.7248;TRUE;NA;NA;"SB128";0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
493;662;2022-09-20;"SB20";5;"forest";"nuts,fruits";206.805010463582;232.276036754395;0.618611111111111;0.000713156387329102;2.99726675763016;17743.2342857143;TRUE;"SB19";"SB19";"SB19";0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
